frame_number,timestamp,ball_x,ball_y,player_1_x_meter,player_1_y_meter,player_2_x_meter,player_2_y_meter,is_rally_frame,rally_id,is_wall_hit,wall_hit_x_meter,wall_hit_y_meter,is_racket_hit,racket_hit_player_id,stroke_type,shot_type,shot_direction,shot_depth,point_winner,point_winner_reason,wall_hit_player_id,ball_speed,opponent_distance_moved,wall_hit_height,next_opponent_x,next_opponent_y
2071,69.03333333333333,379.0,435.0,1.6130169869349347,6.467764335320547,1.5281554196227733,5.358351211630403,True,2,False,,,False,-1,,,,,-1,,,,,,,
2072,69.06666666666666,379.0,431.0,1.681718138728436,6.540795760426134,1.4930451901234778,5.3772685536994445,True,2,False,,,False,-1,,,,,-1,,,,,,,
2073,69.1,379.0,429.0,1.7557013553360101,6.600643171965813,1.4578787218775675,5.395943387444479,True,2,False,,,False,-1,,,,,-1,,,,,,,
2074,69.13333333333334,377.0,427.0,1.8330910742055149,6.649165112338764,1.4237681797152058,5.413971967344127,True,2,False,,,False,-1,,,,,-1,,,,,,,
2075,69.16666666666667,369.5,421.0,1.9095389746250357,6.691048764706167,1.3927553823688867,5.430490014325077,True,2,False,,,False,-1,,,,,-1,,,,,,,
2076,69.2,362.0,415.0,1.9800714843485046,6.731029243894891,1.3682037594740901,5.4441105090002875,True,2,False,,,False,-1,,,,,-1,,,,,,,
2077,69.23333333333333,354.5,409.0,2.0411668383478627,6.771331000971575,1.353825655555461,5.453181856929664,True,2,False,,,False,-1,,,,,-1,,,,,,,
2078,69.26666666666667,347.0,403.0,2.0919489339542325,6.811166048748493,1.3513832411829254,5.456283787237312,True,2,False,,,False,-1,,,,,-1,,,,,,,
2079,69.3,323.0,385.0,2.1337379423833243,6.848007733929544,1.3591335744741095,5.452752794035467,True,2,False,,,False,-1,,,,,-1,,,,,,,
2080,69.33333333333333,311.0,373.0,2.1685149971889155,6.879267683689237,1.3730572555194425,5.443079630645413,True,2,False,,,False,-1,,,,,-1,,,,,,,
2081,69.36666666666666,305.0,363.0,2.197908156185729,6.903456825677299,1.3895173834461256,5.4290857519172935,True,2,False,,,False,-1,,,,,-1,,,,,,,
2082,69.4,317.0,359.0,2.223137997617695,6.9205159809169,1.4061179373863586,5.413688576630341,True,2,False,,,False,-1,,,,,-1,,,,,,,
2083,69.43333333333334,327.0,355.0,2.244977324849648,6.931462284735003,1.4206594910591532,5.40001144119431,True,2,False,,,False,-1,,,,,-1,,,,,,,
2084,69.46666666666667,337.0,349.0,2.2634913781307326,6.937783733373761,1.431004672264876,5.389993462942968,True,2,False,,,False,-1,,,,,-1,,,,,,,
2085,69.5,347.0,345.0,2.278225908070449,6.940808956651516,1.4364700514451552,5.383536680405287,True,2,False,,,False,-1,,,,,-1,,,,,,,
2086,69.53333333333333,359.0,347.0,2.2888040423565297,6.941209542512751,1.4384168232708303,5.379222420256402,True,2,False,,,False,-1,,,,,-1,,,,,,,
2087,69.56666666666666,371.0,345.0,2.295205104196106,6.938793396749598,1.439013593125272,5.375901748424964,True,2,False,,,False,-1,,,,,-1,,,,,,,
2088,69.6,381.0,347.0,2.297591411519009,6.9325898935203405,1.4398426445757218,5.373353098795068,True,2,False,,,False,-1,,,,,-1,,,,,,,
2089,69.63333333333334,387.0,351.0,2.2961615319968507,6.921113942075841,1.4416482922852691,5.3715783467659595,True,2,False,,,False,-1,,,,,-1,,,,,,,
2090,69.66666666666667,393.8,370.2,2.2913119600048066,6.9028281009715675,1.4446026415183115,5.369959282920551,True,2,False,,,False,-1,,,,,-1,,,,,,,
2091,69.7,400.6,389.4,2.2839226291055947,6.876958427028634,1.4484909607846166,5.367299947730074,True,2,False,,,False,-1,,,,,-1,,,,,,,
2092,69.73333333333333,407.4,408.6,2.27547206193444,6.844458801115913,1.4531042147898416,5.362718228855199,True,2,False,,,False,-1,,,,,-1,,,,,,,
2093,69.76666666666667,414.2,427.8,2.267854006437605,6.808248837388678,1.458705856828041,5.3566700937733405,True,2,False,,,False,-1,,,,,-1,,,,,,,
2094,69.8,421.0,447.0,2.2629348480452167,6.772002489508752,1.465863842225638,5.351135731177788,True,2,False,,,False,-1,,,,,-1,,,,,,,
2095,69.83333333333333,421.0,431.0,2.261987893308721,6.738355217007842,1.4746654579439016,5.34847610496408,True,2,False,,,False,-1,,,,,-1,,,,,,,
2096,69.86666666666666,421.0,419.0,2.265264117944774,6.708285885101391,1.484241183629952,5.3497590154969945,True,2,False,,,False,-1,,,,,-1,,,,,,,
2097,69.9,425.0,407.0,2.2720055587158057,6.681927540214999,1.493190908620305,5.354014922965287,True,2,False,,,False,-1,,,,,-1,,,,,,,
2098,69.93333333333334,427.0,395.0,2.2809820634953173,6.659470623016022,1.5004339533951896,5.359038426433317,True,2,False,,,False,-1,,,,,-1,,,,,,,
2099,69.96666666666667,425.0,389.0,2.291258784204085,6.641371957201782,1.5056269040771486,5.362946076221783,True,2,False,,,False,-1,,,,,-1,,,,,,,
2100,70.0,442.6,375.0,2.3026801416542995,6.628098295384568,1.5089488597421417,5.365019488004848,True,2,False,,,False,-1,,,,,2,Player 2 serves next rally (rally 3),,,,,,
2310,77.0,575.0,369.0,4.622898019428175,7.676397475023304,1.7242692465334253,6.294526430672436,True,3,False,,,False,-1,,,,,-1,,,,,,,
2311,77.03333333333333,581.0,373.0,4.622331340218867,7.677285256918838,1.7332570887680878,6.2795563283471685,True,3,False,,,False,-1,,,,,-1,,,,,,,
2312,77.06666666666666,593.0,375.0,4.622642208980856,7.677870921379043,1.7494761547610547,6.255428434676837,True,3,False,,,True,2,forehand,cross_court_drive,cross_court,long,-1,,,10.430731267287252,1.3229951596309144,2.6116754384380423,3.3233995372142404,7.428301948412498
2313,77.1,607.5714285714286,356.7142857142857,4.62399578484162,7.677099089334565,1.780199851982399,6.221938697818713,True,3,False,,,False,-1,,,,,-1,,,,,,,
2314,77.13333333333334,622.1428571428571,338.42857142857144,4.626963339954779,7.672983976902639,1.8290193810271878,6.182130950216552,True,3,False,,,False,-1,,,,,-1,,,,,,,
2315,77.16666666666667,636.7142857142857,320.14285714285717,4.632598050131731,7.662856634865829,1.8910844689733368,6.1417156140508755,True,3,False,,,False,-1,,,,,-1,,,,,,,
2316,77.2,651.2857142857143,301.8571428571429,4.64202782300378,7.6448126051710155,1.9538133231824943,6.107056364438691,True,3,False,,,False,-1,,,,,-1,,,,,,,
2317,77.23333333333333,665.8571428571429,283.57142857142856,4.6558851096123774,7.619550425002789,2.0047968700379304,6.082451318942189,True,3,False,,,False,-1,,,,,-1,,,,,,,
2318,77.26666666666667,680.4285714285714,265.2857142857143,4.674033297338257,7.590628830941351,2.0404855325851483,6.0684090128100685,True,3,False,,,False,-1,,,,,-1,,,,,,,
2319,77.3,695.0,247.0,4.6956602191979995,7.562401699024518,2.067641797882775,6.06246491395274,True,3,False,,,False,-1,,,,,-1,,,,,,,
2320,77.33333333333333,711.0,209.0,4.719469743675304,7.537542490772966,2.096845849281414,6.062157585596095,True,3,False,,,False,-1,,,,,-1,,,,,,,
2321,77.36666666666666,725.0,175.0,4.743956167621164,7.516389489839678,2.1345620159223806,6.067385566189129,True,3,False,,,False,-1,,,,,-1,,,,,,,
2322,77.4,736.0,163.0,4.767911851519564,7.49802539349948,2.180054468220836,6.079882360888904,True,3,False,,,False,-1,,,,,-1,,,,,,,
2323,77.43333333333334,747.0,151.0,4.790878181758039,7.481470173771514,2.228078684791372,6.1007601191895215,True,3,False,,,False,-1,,,,,-1,,,,,,,
2324,77.46666666666667,756.3333333333334,149.66666666666666,4.813080843477585,7.466005401547693,2.2740629337253937,6.129209813434576,True,3,False,,,False,-1,,,,,-1,,,,,,,
2325,77.5,765.6666666666666,148.33333333333334,4.835004600587182,7.4508630141076395,2.3176941493993457,6.163083211428388,True,3,False,,,False,-1,,,,,-1,,,,,,,
2326,77.53333333333333,775.0,147.0,4.85708436028821,7.434982659104121,2.362565407160332,6.199248119207735,True,3,True,4.977063493652001,2.6116754384380423,False,-1,,,,,-1,,2,,,,,
2327,77.56666666666666,785.0,147.0,4.879551608161047,7.4172601763474155,2.4127108254516667,6.233538805434343,True,3,False,,,False,-1,,,,,-1,,,,,,,
2328,77.6,797.0,149.0,4.902213811725755,7.397285799473275,2.4692021225025447,6.262160629120871,True,3,False,,,False,-1,,,,,-1,,,,,,,
2329,77.63333333333334,807.0,149.0,4.924239118129698,7.37611018930141,2.529329274759001,6.283976422540135,True,3,False,,,False,-1,,,,,-1,,,,,,,
2330,77.66666666666667,819.0,151.0,4.944161167986665,7.356301120911555,2.5882481119994614,6.301269996457149,True,3,False,,,False,-1,,,,,-1,,,,,,,
2331,77.7,831.0,155.0,4.960125177836466,7.341039612613692,2.6413450340039493,6.318215033592657,True,3,False,,,False,-1,,,,,-1,,,,,,,
2332,77.73333333333333,845.0,161.0,4.970364038832058,7.332870918991076,2.6859724827010845,6.338068838656255,True,3,False,,,False,-1,,,,,-1,,,,,,,
2333,77.76666666666667,857.0,167.0,4.973965047749919,7.332976213378947,2.722134159871225,6.361058738771289,True,3,False,,,False,-1,,,,,-1,,,,,,,
2334,77.8,871.0,173.0,4.9716732781429505,7.341335582656157,2.752059600038412,6.3846800498811,True,3,False,,,False,-1,,,,,-1,,,,,,,
2335,77.83333333333333,883.0,183.0,4.965941131311583,7.35752560464994,2.7790545832946254,6.405930853049174,True,3,False,,,False,-1,,,,,-1,,,,,,,
2336,77.86666666666666,899.0,191.0,4.959599987900482,7.381526674409521,2.806492277595857,6.423467818072609,True,3,False,,,False,-1,,,,,-1,,,,,,,
2337,77.9,913.0,203.0,4.953887421216484,7.413956736903617,2.8373962641293,6.438468826730265,True,3,False,,,False,-1,,,,,-1,,,,,,,
2338,77.93333333333334,929.0,215.0,4.947631143988308,7.455661005274193,2.874109448641221,6.4544144798837975,True,3,False,,,False,-1,,,,,-1,,,,,,,
2339,77.96666666666667,947.0,231.0,4.938337529768246,7.507175932286373,2.9175359770192344,6.47581899297888,True,3,False,,,False,-1,,,,,-1,,,,,,,
2340,78.0,963.0,247.0,4.9239010560085354,7.568478846982369,2.96653312437437,6.506155279398069,True,3,False,,,False,-1,,,,,-1,,,,,,,
2341,78.03333333333333,979.0,265.0,4.9035265729277775,7.638667815099896,3.018415886494482,6.546148382019337,True,3,False,,,False,-1,,,,,-1,,,,,,,
2342,78.06666666666666,997.0,287.0,4.878019246033318,7.714994788225561,3.0702892240784174,6.59348199077551,True,3,False,,,False,-1,,,,,-1,,,,,,,
2343,78.1,1005.0,305.0,4.850088512140857,7.7917677796307645,3.1198024613326414,6.643703595731248,True,3,False,,,False,-1,,,,,-1,,,,,,,
2344,78.13333333333334,1001.0,319.0,4.824146729453334,7.860887078369274,3.1648033287574746,6.691604542513208,True,3,False,,,False,-1,,,,,-1,,,,,,,
2345,78.16666666666667,999.0,339.0,4.804747270563721,7.9149458147999,3.2029475778366683,6.732964378766923,True,3,False,,,False,-1,,,,,-1,,,,,,,
2346,78.2,995.0,357.0,4.794446704987461,7.950963785272862,3.232170862298328,6.7662273749524715,True,3,False,,,False,-1,,,,,-1,,,,,,,
2347,78.23333333333333,993.0,381.0,4.79306409418229,7.971508039605078,3.2515926160517408,6.792761930524639,True,3,False,,,False,-1,,,,,-1,,,,,,,
2348,78.26666666666667,975.0,376.75,4.798729650082366,7.982348355518214,3.2619870824806574,6.815081771903209,True,3,False,,,False,-1,,,,,-1,,,,,,,
2349,78.3,957.0,372.5,4.808754800288821,7.988885671846562,3.265509720199253,6.8345242011520835,True,3,False,,,False,-1,,,,,-1,,,,,,,
2350,78.33333333333333,939.0,368.25,4.818992495446513,7.993951502199899,3.264827050237371,6.850584266292357,True,3,False,,,False,-1,,,,,-1,,,,,,,
2351,78.36666666666666,921.0,364.0,4.823461063412873,7.997890796503641,3.262097318008708,6.862240396324822,True,3,False,,,False,-1,,,,,-1,,,,,,,
2352,78.4,903.0,359.75,4.816592425056528,8.000151266361806,3.2584965297658535,6.8696157297222165,True,3,False,,,False,-1,,,,,-1,,,,,,,
2353,78.43333333333334,885.0,355.5,4.796674005342573,8.000907087988264,3.2546904174818074,6.874505990757365,True,3,False,,,False,-1,,,,,-1,,,,,,,
2354,78.46666666666667,867.0,351.25,4.766403340288761,8.001666718369194,3.2518151486079017,6.879665940387177,True,3,False,,,False,-1,,,,,-1,,,,,,,
2355,78.5,849.0,347.0,4.729767913041153,8.004667755810141,3.252020725586841,6.887579366113537,True,3,False,,,False,-1,,,,,-1,,,,,,,
2356,78.53333333333333,821.0,315.0,4.689062007802796,8.01148298718279,3.2579711683906565,6.899708611801147,True,3,False,,,False,-1,,,,,-1,,,,,,,
2357,78.56666666666666,817.0,313.4,4.645040465252102,8.02179107695228,3.2715013517633507,6.916898382384761,True,3,False,,,False,-1,,,,,-1,,,,,,,
2358,78.6,813.0,311.8,4.598887073597711,8.033426678823066,3.2922687952082867,6.940421395259081,True,3,False,,,False,-1,,,,,-1,,,,,,,
2359,78.63333333333334,809.0,310.2,4.553179427916755,8.043812983576924,3.317457274399101,6.972217200576783,True,3,False,,,False,-1,,,,,-1,,,,,,,
2360,78.66666666666667,805.0,308.6,4.511194739327243,8.05150962341584,3.3430543100862806,7.013487575848055,True,3,False,,,False,-1,,,,,-1,,,,,,,
2361,78.7,801.0,307.0,4.4758035491608705,8.056695183860523,3.365967485919087,7.062394351483421,True,3,False,,,False,-1,,,,,-1,,,,,,,
2362,78.73333333333333,803.0,317.0,4.448816233089122,8.060602056439159,3.3853786240232844,7.112901231160485,True,3,False,,,False,-1,,,,,-1,,,,,,,
2363,78.76666666666667,805.0,327.0,4.430450564434158,8.064482780654757,3.4024517572295196,7.156652277951002,True,3,False,,,False,-1,,,,,-1,,,,,,,
2364,78.8,807.0,341.0,4.418450015848285,8.068654156018628,3.4190593009044536,7.187213356484246,True,3,False,,,False,-1,,,,,-1,,,,,,,
2365,78.83333333333333,808.5,343.5,4.407536656230118,8.072171465952101,3.4368469631149168,7.20293880396685,True,3,False,,,False,-1,,,,,-1,,,,,,,
2366,78.86666666666666,810.0,346.0,4.39060997118836,8.073350335121875,3.4571296065117396,7.205815909863773,True,3,False,,,False,-1,,,,,-1,,,,,,,
2367,78.9,811.5,348.5,4.3616759436539745,8.070687299126554,3.481084007362753,7.19847309717884,True,3,False,,,False,-1,,,,,-1,,,,,,,
2368,78.93333333333334,813.0,351.0,4.3184957156333,8.063313814391677,3.509741311826854,7.1834231654007255,True,3,False,,,False,-1,,,,,-1,,,,,,,
2369,78.96666666666667,814.5,353.5,4.263178398108935,8.050329899280108,3.544264827895921,7.164699054520289,True,3,False,,,False,-1,,,,,-1,,,,,,,
2370,79.0,816.0,356.0,4.200901712730601,8.02925245022904,3.5871485789103623,7.14841198405046,True,3,False,,,False,-1,,,,,-1,,,,,,,
2371,79.03333333333333,817.5,358.5,4.137663202995678,7.995542574494526,3.6431881930174344,7.140666947017266,True,3,False,,,False,-1,,,,,-1,,,,,,,
2372,79.06666666666666,819.0,361.0,4.0775324493951155,7.946091413023158,3.717648427916352,7.14496090472195,True,3,False,,,False,-1,,,,,-1,,,,,,,
2373,79.1,820.5,363.5,4.02038372005275,7.8860585477271865,3.8110808623984647,7.1611635747294535,True,3,False,,,False,-1,,,,,-1,,,,,,,
2374,79.13333333333334,822.0,366.0,3.962151040486911,7.8322924853227835,3.914970643128848,7.186064218606598,True,3,False,,,False,-1,,,,,-1,,,,,,,
2375,79.16666666666667,823.5,368.5,3.8984271831705852,7.80640189118458,4.013670465386806,7.214669067262157,True,3,False,,,False,-1,,,,,-1,,,,,,,
2376,79.2,825.0,371.0,3.828708883932003,7.820713385355084,4.092525116293572,7.241694288134757,True,3,False,,,False,-1,,,,,-1,,,,,,,
2377,79.23333333333333,826.5,373.5,3.7570874630710103,7.869304704645224,4.145281896669096,7.262894760319911,True,3,False,,,False,-1,,,,,-1,,,,,,,
2378,79.26666666666667,828.0,376.0,3.688798512841935,7.931716950324337,4.1743115503886035,7.276107816441513,True,3,False,,,False,-1,,,,,-1,,,,,,,
2379,79.3,829.5,378.5,3.6266318264494544,7.984670148753198,4.1850094640698146,7.281699002123622,True,3,False,,,False,-1,,,,,-1,,,,,,,
2380,79.33333333333333,831.0,381.0,3.570580872504284,8.011465289838258,4.181125187787712,7.28188388420674,True,3,False,,,False,-1,,,,,-1,,,,,,,
2381,79.36666666666666,832.5,383.5,3.519588078981665,8.002987030451127,4.164544389393693,7.2791405543520895,True,3,False,,,False,-1,,,,,-1,,,,,,,
2382,79.4,834.0,386.0,3.4727396792054765,7.953542338893909,4.13749204961578,7.275032939782526,True,3,False,,,False,-1,,,,,-1,,,,,,,
2383,79.43333333333334,835.5,388.5,3.4295923924919496,7.860150830307282,4.104132047217767,7.270308121459518,True,3,False,,,False,-1,,,,,-1,,,,,,,
2384,79.46666666666667,837.0,391.0,3.3902612266975436,7.728310436949851,4.070384872546331,7.265613462710718,True,3,False,,,False,-1,,,,,-1,,,,,,,
2385,79.5,838.5,393.5,3.3549989257346886,7.576172256866565,4.042217974908581,7.261704428184174,True,3,False,,,False,-1,,,,,-1,,,,,,,
2386,79.53333333333333,840.0,396.0,3.3233995372142404,7.428301948412498,4.023334843528664,7.2589910509402245,True,3,False,,,True,1,forehand,straight_drive,straight,long,-1,,,19.23625632602186,1.6007588611118613,0.9908960003532021,5.216741400031118,8.325860172400349
2387,79.56666666666666,841.5,398.5,3.2941095224654635,7.303474092427733,4.013728665235741,7.257225814845203,True,3,False,,,False,-1,,,,,-1,,,,,,,
2388,79.6,843.0,401.0,3.2654471441959805,7.209009208433224,4.010338924956683,7.255818700786792,True,3,False,,,False,-1,,,,,-1,,,,,,,
2389,79.63333333333334,847.0,379.0,3.2366129509613355,7.144339603950417,4.009247801722725,7.254245097021894,True,3,False,,,False,-1,,,,,-1,,,,,,,
2390,79.66666666666667,849.0,359.0,3.208735010409791,7.1056162861528716,4.007420597050357,7.251810236246995,True,3,False,,,False,-1,,,,,-1,,,,,,,
2391,79.7,851.0,343.0,3.18467848875048,7.086747176423517,4.00287259926093,7.2468191856693345,True,3,False,,,False,-1,,,,,-1,,,,,,,
2392,79.73333333333333,853.0,327.0,3.1674313265684666,7.079765789028575,3.9940774068631217,7.236192081944843,True,3,False,,,False,-1,,,,,-1,,,,,,,
2393,79.76666666666667,855.0,315.0,3.158407056791124,7.0763684939865374,3.979817589424405,7.216376571294184,True,3,False,,,False,-1,,,,,-1,,,,,,,
2394,79.8,855.0,303.0,3.15710891007708,7.068912001819312,3.9596462654405276,7.185095623756522,True,3,False,,,False,-1,,,,,-1,,,,,,,
2395,79.83333333333333,857.0,293.0,3.162217767956575,7.049908044263173,3.934519127815763,7.142571113490573,True,3,False,,,False,-1,,,,,-1,,,,,,,
2396,79.86666666666666,859.0,283.0,3.1730057418477973,7.011377063164165,3.9071956690866454,7.091516226809364,True,3,False,,,False,-1,,,,,-1,,,,,,,
2397,79.9,861.0,277.0,3.189770554035915,6.945620072667513,3.881967303476168,7.03640998388053,True,3,True,6.205891638811573,0.9908960003532021,False,-1,,,,,-1,,1,,,,,
2398,79.93333333333334,867.0,281.0,3.2128489938648546,6.847998156372931,3.8633315020113534,6.982737379693537,True,3,False,,,False,-1,,,,,-1,,,,,,,
2399,79.96666666666667,871.0,285.0,3.2413456235005467,6.7206792270759435,3.853966805382975,6.93606240456892,True,3,False,,,False,-1,,,,,-1,,,,,,,
2400,80.0,875.0,291.0,3.2732828342917655,6.574591214267518,3.853317607659273,6.900626885715111,True,3,False,,,False,-1,,,,,-1,,,,,,,
2401,80.03333333333333,875.0,297.0,3.307296685721099,6.425506936220454,3.857967805089295,6.878025964645019,True,3,False,,,False,-1,,,,,-1,,,,,,,
2402,80.06666666666666,875.0,303.0,3.3441507688315673,6.281845454020106,3.8635995020052643,6.866891644201165,True,3,False,,,False,-1,,,,,-1,,,,,,,
2403,80.1,871.0,309.0,3.3867072326366503,6.1283518906883145,3.8670594296856846,6.86384814202839,True,3,False,,,False,-1,,,,,-1,,,,,,,
2404,80.13333333333334,871.0,317.0,3.4385597126182352,5.918673120886766,3.8672792426246874,6.8650622051806955,True,3,False,,,False,-1,,,,,-1,,,,,,,
2405,80.16666666666667,871.0,327.0,3.5021854336043656,5.593737151374373,3.865060343106617,6.867233854487145,True,3,False,,,False,-1,,,,,-1,,,,,,,
2406,80.2,871.0,337.0,3.5774791748374097,5.128436559294732,3.862366142677092,6.867450457313546,True,3,False,,,False,-1,,,,,-1,,,,,,,
2407,80.23333333333333,871.0,347.0,3.6615470524058438,4.5742392178819005,3.861302529139582,6.862646640030546,True,3,False,,,False,-1,,,,,-1,,,,,,,
2408,80.26666666666667,871.0,359.0,3.74991961174126,4.047866375996202,3.8628696149867254,6.849894106085266,True,3,False,,,False,-1,,,,,-1,,,,,,,
2409,80.3,869.0,373.0,3.838091897460897,3.6624688755942634,3.8663490634340536,6.827517422182258,True,3,False,,,False,-1,,,,,-1,,,,,,,
2410,80.33333333333333,869.0,385.0,3.922198152292559,3.4652235702252536,3.8700996616830228,6.795888675639349,True,3,False,,,False,-1,,,,,-1,,,,,,,
2411,80.36666666666666,869.0,381.0,3.999088193600919,3.4361658627259826,3.873089139609723,6.756823391296546,True,3,False,,,False,-1,,,,,-1,,,,,,,
2412,80.4,927.0,379.0,4.0669870255457585,3.52753712334503,3.8757003036395803,6.711846127704149,True,3,False,,,False,-1,,,,,-1,,,,,,,
2413,80.43333333333334,869.0,375.0,4.126695044730801,3.691147691145435,3.879375990338441,6.661210122469674,True,3,False,,,False,-1,,,,,-1,,,,,,,
2414,80.46666666666667,869.0,373.0,4.181551132893496,3.8821586693907424,3.885694274136957,6.605294467897366,True,3,False,,,False,-1,,,,,-1,,,,,,,
2415,80.5,867.0,371.0,4.235334231184813,4.061142002194581,3.8953970646246114,6.546689166933163,True,3,False,,,False,-1,,,,,-1,,,,,,,
2416,80.53333333333333,943.0,369.0,4.28999934537034,4.201885068557944,3.9074519540313197,6.489260999555039,True,3,False,,,False,-1,,,,,-1,,,,,,,
2417,80.56666666666666,947.0,367.0,4.345430611872786,4.293927391569339,3.918584056794832,6.434280066814981,True,3,False,,,False,-1,,,,,-1,,,,,,,
2418,80.6,951.0,369.0,4.400645156940428,4.3378753718608785,3.924182901001516,6.378586278914578,True,3,False,,,False,-1,,,,,-1,,,,,,,
2419,80.63333333333334,955.0,371.0,4.454349493623522,4.34230195583563,3.920536932552572,6.318173947016056,True,3,False,,,False,-1,,,,,-1,,,,,,,
2420,80.66666666666667,959.0,375.0,4.504498758610429,4.322666617316237,3.906532891546539,6.254252637294346,True,3,False,,,False,-1,,,,,-1,,,,,,,
2421,80.7,861.0,379.0,4.548294039379929,4.294360906984255,3.8833050287001303,6.195667825263471,True,3,False,,,False,-1,,,,,-1,,,,,,,
2422,80.73333333333333,861.0,385.0,4.583396868622607,4.260761630079485,3.8532548175743453,6.154779453441511,True,3,False,,,False,-1,,,,,-1,,,,,,,
2423,80.76666666666667,855.6666666666666,372.3333333333333,4.609586592026127,4.20796705645921,3.8204940671992236,6.139753002380018,True,3,False,,,False,-1,,,,,-1,,,,,,,
2424,80.8,850.3333333333334,359.6666666666667,4.629712868203363,4.113308366593232,3.791415214532602,6.149082392437747,True,3,False,,,False,-1,,,,,-1,,,,,,,
2425,80.83333333333333,845.0,347.0,4.648705989752494,3.9630781081741406,3.772715650737082,6.171945851404438,True,3,False,,,False,-1,,,,,-1,,,,,,,
2426,80.86666666666666,833.0,305.0,4.670176320456888,3.7682824764052434,3.76772925350175,6.193102169448026,True,3,False,,,False,-1,,,,,-1,,,,,,,
2427,80.9,833.0,289.0,4.693175592843762,3.565397996807085,3.77483806805407,6.198196633055524,True,3,False,,,False,-1,,,,,-1,,,,,,,
2428,80.93333333333334,913.0,289.0,4.713121074043771,3.3966419395908183,3.7896352256527908,6.176851720351346,True,3,False,,,False,-1,,,,,-1,,,,,,,
2429,80.96666666666667,919.0,289.0,4.72600946010434,3.2846150089981427,3.8085680862121496,6.124168975648435,True,3,False,,,False,-1,,,,,-1,,,,,,,
2430,81.0,849.0,291.0,4.730562571494044,3.224853100123955,3.8307539586229264,6.042452873091997,True,3,False,,,False,-1,,,,,-1,,,,,,,
2431,81.03333333333333,855.0,293.0,4.726858560896215,3.1990875451894984,3.856945664549495,5.9428756620586185,True,3,False,,,False,-1,,,,,-1,,,,,,,
2432,81.06666666666666,861.0,295.0,4.715233694067461,3.190964518695367,3.887159425862712,5.843773747864241,True,3,False,,,False,-1,,,,,-1,,,,,,,
2433,81.1,867.0,299.0,4.697030239361686,3.191453951319489,3.9193157364280253,5.763224557432848,True,3,False,,,False,-1,,,,,-1,,,,,,,
2434,81.13333333333334,875.0,303.0,4.6748664831488345,3.1969555574021307,3.950047077510419,5.710185527403153,True,3,False,,,False,-1,,,,,-1,,,,,,,
2435,81.16666666666667,881.0,309.0,4.65150446017178,3.2059266814877247,3.976901197736977,5.682510394235188,True,3,False,,,False,-1,,,,,-1,,,,,,,
2436,81.2,889.0,317.0,4.628796650881693,3.216124351088797,4.0001535571749836,5.673450520972656,True,3,False,,,False,-1,,,,,-1,,,,,,,
2437,81.23333333333333,895.0,325.0,4.607480792287129,3.222379137419206,4.023033085928999,5.678481149631443,True,3,False,,,False,-1,,,,,-1,,,,,,,
2438,81.26666666666667,903.0,335.0,4.587134136277946,3.2178838615938927,4.050469616960262,5.695295720994584,True,3,False,,,False,-1,,,,,-1,,,,,,,
2439,81.3,911.0,345.0,4.5658714743512405,3.20181252811365,4.087444165599409,5.719546765981194,True,3,False,,,False,-1,,,,,-1,,,,,,,
2440,81.33333333333333,917.0,357.0,4.540622505700355,3.186196536264717,4.137874926004132,5.74350012460093,True,3,False,,,False,-1,,,,,-1,,,,,,,
2441,81.36666666666666,927.0,373.0,4.509057768942473,3.1871689302392037,4.20402038424677,5.75972587174012,True,3,False,,,False,-1,,,,,-1,,,,,,,
2442,81.4,935.0,387.0,4.472088998824637,3.205476191921985,4.285702332807028,5.7651594070441785,True,3,False,,,False,-1,,,,,-1,,,,,,,
2443,81.43333333333334,945.0,405.0,4.433646444376064,3.2260854123445104,4.379080685803986,5.7611479739219895,True,3,False,,,False,-1,,,,,-1,,,,,,,
2444,81.46666666666667,953.0,423.0,4.397164869377876,3.2427073018004497,4.475863288814756,5.7514932012929485,True,3,False,,,False,-1,,,,,-1,,,,,,,
2445,81.5,963.0,445.0,4.362882199806056,3.2707374048321682,4.564608042426477,5.743717839248605,True,3,False,,,False,-1,,,,,-1,,,,,,,
2446,81.53333333333333,973.0,469.0,4.32894428497039,3.328424327763364,4.634580917717325,5.7526219682397866,True,3,False,,,False,-1,,,,,-1,,,,,,,
2447,81.56666666666666,983.0,493.0,4.29409023766101,3.4144618843953056,4.68004356253536,5.79784308461785,True,3,False,,,False,-1,,,,,-1,,,,,,,
2448,81.6,993.0,523.0,4.258472819532564,3.510254513179188,4.702595119068064,5.891790563999729,True,3,False,,,False,-1,,,,,-1,,,,,,,
2449,81.63333333333334,1003.0,547.0,4.222514165183543,3.5976046504692665,4.711493035104341,6.027604844552213,True,3,False,,,False,-1,,,,,-1,,,,,,,
2450,81.66666666666667,1009.0,545.0,4.185958417377494,3.669679639549892,4.721964088748605,6.180980066910303,True,3,False,,,False,-1,,,,,-1,,,,,,,
2451,81.7,1011.0,545.0,4.148209729365957,3.7304193010022595,4.749649513197595,6.327725450850176,True,3,False,,,False,-1,,,,,-1,,,,,,,
2452,81.73333333333333,1021.0,541.0,4.109173721135763,3.789894332005286,4.801700556556271,6.462703817395187,True,3,False,,,False,-1,,,,,-1,,,,,,,
2453,81.76666666666667,1027.0,541.0,4.069595006195022,3.858782093638584,4.870942409234557,6.602606696829145,True,3,False,,,False,-1,,,,,-1,,,,,,,
