frame_number,timestamp,ball_x,ball_y,player_1_x_meter,player_1_y_meter,player_2_x_meter,player_2_y_meter,is_rally_frame,rally_id,is_wall_hit,wall_hit_x_meter,wall_hit_y_meter,is_racket_hit,racket_hit_player_id,stroke_type,shot_type,shot_direction,shot_depth,point_winner,point_winner_reason,wall_hit_player_id,ball_speed,opponent_distance_moved,wall_hit_height,next_opponent_x,next_opponent_y,player_1_in_t_zone,player_2_in_t_zone,player_1_time_to_t,player_2_time_to_t
35,1.1666666666666667,739.0,375.0,1.8395354327653595,7.637762201724355,4.85141487757127,6.310782324967192,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
36,1.2,727.0,375.0,1.8126080464795162,7.634290489321692,4.803252188401416,6.306871721328338,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
37,1.2333333333333334,715.0,375.0,1.789556625910481,7.630306728574538,4.756249856841091,6.302894365627139,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
38,1.2666666666666666,703.0,373.0,1.7718698693332857,7.626812329738235,4.710564481585326,6.29916974990868,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
39,1.3,691.0,375.0,1.75949229644599,7.62415956897136,4.666485859956797,6.295461772473469,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
40,1.3333333333333333,677.0,379.0,1.7504866221787023,7.621824290919489,4.62349488237908,6.291818872153264,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
41,1.3666666666666667,667.0,381.0,1.7413924124549933,7.618931188581043,4.578958065336199,6.288401701017019,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
42,1.4,651.0,389.0,1.7281453071529114,7.614809704913256,4.529281580820618,6.284409710481687,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
43,1.4333333333333333,635.0,363.4,1.7071910114343447,7.609110863649153,4.473715996336187,6.277645669583448,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
44,1.4666666666666666,619.0,337.8,1.6763057557194136,7.601705462693268,4.416591495034014,6.265588460236088,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
45,1.5,603.0,312.2,1.6348656697917423,7.59274359042891,4.364027178513873,6.24705315363686,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
46,1.5333333333333334,587.0,286.6,1.5838751718241093,7.582801037878789,4.317823885508918,6.223376249138003,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
47,1.5666666666666667,571.0,261.0,1.5260978298613053,7.57278475932387,4.273701275456929,6.198586248159998,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
48,1.6,555.0,215.0,1.4659882518158878,7.563690067790243,4.2258277917567435,6.177912359456701,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
49,1.6333333333333333,543.0,179.0,1.4089403299614456,7.5566398389061815,4.171948724541942,6.164983381857103,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
50,1.6666666666666667,533.0,160.0,1.3599415663641161,7.5530006497333915,4.1143960046411046,6.159820070410107,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
51,1.7,523.0,141.0,1.3221482989555815,7.553727962449211,4.057929848730725,6.159320544840541,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
52,1.7333333333333334,515.0,135.0,1.2959490732306034,7.558095026862129,4.007147938258286,6.159777289889305,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
53,1.7666666666666666,506.0,131.0,1.2790259436830937,7.563478636728936,3.964562423131648,6.159459747325148,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
54,1.8,497.0,127.0,1.267512629538367,7.567077274076305,3.9296141204695143,6.159182153247073,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
55,1.8333333333333333,489.0,125.0,1.2576487303309882,7.5680512843405605,3.898515198398426,6.160397490871231,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
56,1.8666666666666667,479.0,123.0,1.2470745495001045,7.568110236948337,3.864806599499273,6.1630867357348915,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
57,1.9,469.0,121.0,1.2353271417257565,7.570586427817975,3.821840535704361,6.166025430027288,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
58,1.9333333333333333,459.0,119.0,1.223609721369358,7.579378703021744,3.7672522073964543,6.168856297887256,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
59,1.9666666666666666,449.0,119.0,1.2141360916297381,7.598528370427948,3.7051846021251147,6.173243803941047,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
60,2.0,439.0,119.0,1.2093343046889933,7.6318398453353575,3.6426899298483417,6.181782058284653,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
61,2.033333333333333,427.0,125.0,1.2109719760121265,7.68150784327485,3.5835982988264594,6.195987051589231,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
62,2.066666666666667,415.0,127.0,1.2193000489751589,7.74598922264603,3.526346964096632,6.215607789716876,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
63,2.1,403.0,133.0,1.2327158420161592,7.81921022234593,3.4673879676436448,6.2396119453304335,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
64,2.1333333333333333,389.0,139.0,1.2484112833950125,7.89268850299632,3.4057998574082724,6.267316861127152,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
65,2.1666666666666665,375.0,147.0,1.2636929391302303,7.959162853595547,3.344608344708194,6.298773010333559,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
66,2.2,361.0,155.0,1.2771422774280359,8.015092182027379,3.288692590898103,6.334994958381788,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
67,2.2333333333333334,349.0,165.0,1.2890030591976627,8.061177637854632,3.2418341078158104,6.378082804096403,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
68,2.2666666666666666,333.0,175.0,1.3006441182545307,8.101508709900157,3.2049616776657484,6.430034764470533,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
69,2.3,317.0,189.0,1.3133957269370113,8.141773436282282,3.1760642848158955,6.48995998928716,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
70,2.3333333333333335,301.0,205.0,1.327506081074002,8.187006424481439,3.1514139734726165,6.5520667926845,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
71,2.3666666666666667,283.0,221.0,1.3418945804373237,8.239661693366124,3.1272721889804727,6.607563745439668,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,True,,
72,2.4,267.0,241.0,1.3546833822847288,8.298445746931986,3.101194056424464,6.6496622425654675,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
73,2.433333333333333,247.0,263.0,1.3639876964884168,8.358142284297974,3.0724213062585357,6.676824168478245,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
74,2.466666666666667,233.0,283.0,1.3686526836706174,8.411184263155896,3.0414157222427165,6.691740107537378,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
75,2.5,237.0,299.0,1.368779239997056,8.45113503527792,3.0090767954291633,6.698754966056128,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
76,2.533333333333333,239.0,317.0,1.3654921442902082,8.475884134161939,2.9762707013438665,6.7024842622979195,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
77,2.566666666666667,252.75,311.0,1.359866256406797,8.487930446554465,2.9438687273144235,6.706972881188872,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
78,2.6,266.5,305.0,1.3525056013070915,8.49197586913876,2.9129365778121925,6.714311704568883,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
79,2.6333333333333333,280.25,299.0,1.3451584218107095,8.492363281289308,2.8846588994991915,6.723790266916874,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
80,2.6666666666666665,294.0,293.0,1.342591932599568,8.491986887850185,2.8600184631795935,6.733010220614649,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
81,2.7,307.75,287.0,1.351130963233589,8.492289131286272,2.83953176685566,6.740293978112109,True,0,False,,,True,1,backhand,straight_drive,straight,long,-1,,,10.07837664092963,1.639101783744634,3.5316286852155887,2.021589816512665,8.160725470069373,False,False,,
82,2.7333333333333334,321.5,281.0,1.3739587227301433,8.49344871464069,2.8230367523360473,6.746426624095247,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
83,2.7666666666666666,335.25,275.0,1.408127381605795,8.49460659963302,2.809259297545057,6.7544672493775595,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
84,2.8,349.0,269.0,1.4468316585282586,8.494516707224168,2.7954252897094727,6.768010840389412,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
85,2.8333333333333335,375.0,217.0,1.4844549661275428,8.492577068267417,2.777826570708269,6.789342665419621,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
86,2.8666666666666667,391.0,167.0,1.5194802553370306,8.489649431885013,2.753665165072831,6.818578733559806,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
87,2.9,400.6,150.2,1.5538030523693676,8.4881753194914,2.72293952338706,6.853683260936598,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
88,2.933333333333333,410.2,133.4,1.5906749531413213,8.491457055740145,2.6886400120605796,6.890884753693549,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
89,2.966666666666667,419.8,116.6,1.6332281869836758,8.502144369636762,2.6549978680756037,6.925680244948762,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
90,3.0,429.4,99.8,1.6834555238858675,8.520416849440846,2.6251963305441444,6.954338304026085,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
91,3.033333333333333,439.0,83.0,1.7412622912853564,8.543176632464117,2.599976132860717,6.974451915185327,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
92,3.066666666666667,437.0,81.0,1.8042746421431834,8.565419144004826,2.577496879703632,6.983558664406306,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
93,3.1,435.0,77.0,1.8688566546232361,8.583044164853714,2.5540927641944413,6.977269543822016,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
94,3.1333333333333333,431.0,75.0,1.9315295323267936,8.594710026417442,2.525508950369917,6.949991045608544,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
95,3.1666666666666665,427.0,73.0,1.9897840159453437,8.601215322142505,2.488266747226113,6.899192838206043,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
96,3.2,425.0,73.0,2.0421415916028054,8.603270668873234,2.4407772007061226,6.830193208791092,True,0,True,0.4649781164296017,3.5316286852155887,False,-1,,,,,-1,,1,,,,,,False,False,,
97,3.2333333333333334,423.0,73.0,2.0880161091732257,8.599985674982333,2.383809786144761,6.757623633200136,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
98,3.2666666666666666,419.0,73.0,2.127986864062397,8.589520139899456,2.3202259746484155,6.703251559160592,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
99,3.3,415.0,75.0,2.164335602415242,8.570902918921195,2.254143904257888,6.690720920429368,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
100,3.3333333333333335,413.0,81.0,2.2007042655673765,8.54454195431551,2.189635080470462,6.736248421693215,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
101,3.3666666666666667,409.0,85.0,2.2403770385554984,8.510504993143794,2.1294848790825958,6.8390914342542395,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
102,3.4,405.0,91.0,2.2846851004316364,8.467181904968227,2.075096833072702,6.980884647180789,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
103,3.433333333333333,403.0,97.0,2.333231009407341,8.41373805964205,2.0275991902452217,7.135943872552902,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
104,3.466666666666667,399.0,105.0,2.3852645439621574,8.355115678511872,1.988631778452627,7.283812170870341,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
105,3.5,395.0,117.0,2.4401217660415404,8.30318100782795,1.9597011148158252,7.4152582310613315,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
106,3.533333333333333,391.0,127.0,2.4964099816153174,8.270439798924867,1.94094297216611,7.530404381838836,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
107,3.566666666666667,387.0,141.0,2.5516893316702385,8.26153053243306,1.930909109487313,7.6332903865330906,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
108,3.6,383.0,155.0,2.6034976925285003,8.270613440995442,1.927634715548963,7.727764867982127,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
109,3.6333333333333333,379.0,173.0,2.6504950689664426,8.286178625903252,1.9298099226918566,7.81614853514108,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
110,3.6666666666666665,375.0,193.0,2.6924998854532034,8.29729768439054,1.937138943586408,7.8989198968726955,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
111,3.7,371.0,213.0,2.729635418554624,8.295224238888283,1.950037326058964,7.974001847793228,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
112,3.7333333333333334,365.0,237.0,2.7615577709399197,8.270571512504766,1.969153787899172,8.037060689806115,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
113,3.7666666666666666,363.0,263.0,2.7873715119492575,8.21162416857724,1.9948416224302412,8.084216681750931,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
114,3.8,355.0,293.0,2.8062845098460527,8.108666786166722,2.026572718771724,8.11525984742779,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
115,3.8333333333333335,353.0,321.0,2.8186707530399846,7.963328732951824,2.0625271153921263,8.133940221383368,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
116,3.8666666666666667,347.0,355.0,2.8267075212718247,7.794707449402838,2.0996239528158767,8.14520309931132,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
117,3.9,343.0,393.0,2.8336790535725367,7.633425600209254,2.134008520597045,8.152507342835959,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
118,3.933333333333333,337.0,433.0,2.8421509386730346,7.505630752014846,2.1619104182088917,8.15730915482723,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
119,3.966666666666667,333.0,475.0,2.852516624477005,7.420370489505718,2.1806481908974793,8.159937797920273,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
120,4.0,329.0,521.0,2.8631269018528815,7.370367200479313,2.189248369885111,8.160424760679064,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
121,4.033333333333333,330.0,536.0,2.871662774258446,7.341942881738465,2.1882339809270923,8.158878641761525,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
122,4.066666666666666,331.0,551.0,2.876383754847054,7.323163681685632,2.178809758545451,8.155675913988917,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
123,4.1,332.0,566.0,2.876451188985588,7.305536714949206,2.162232188381235,8.151620884960616,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
124,4.133333333333334,333.0,581.0,2.871780484299446,7.2826558339689775,2.139993421527558,8.147873648543294,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
125,4.166666666666667,334.0,596.0,2.8631629398402216,7.249825347716626,2.1144790901864763,8.145507448690642,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
126,4.2,335.0,611.0,2.852440666962162,7.204712033817737,2.0889845463682852,8.145035511178047,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
127,4.233333333333333,336.0,626.0,2.8419827634852695,7.147587733017845,2.0666870503576313,8.146347661750239,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
128,4.266666666666667,337.0,641.0,2.8336860678623492,7.081291562225416,2.0494560499238093,8.148966719968582,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
129,4.3,341.0,625.0,2.8285886658463686,7.011158727519,2.037468010602143,8.152217798349904,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
130,4.333333333333333,345.0,611.0,2.82738604616749,6.94381641271627,2.029669325834649,8.155278135459113,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
131,4.366666666666666,349.0,597.0,2.830929876333853,6.8845725620341485,2.0245660273284476,8.157414456819875,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
132,4.4,353.0,587.0,2.8398938487554015,6.835513118877591,2.020862054591162,8.15838160892193,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
133,4.433333333333334,357.0,579.0,2.853866832844803,6.796185865362202,2.0178087203728756,8.15849640398563,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
134,4.466666666666667,357.0,571.0,2.870894123899613,6.76565648104407,2.0153876697072226,8.15828097052518,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
135,4.5,365.0,567.0,2.888178834530089,6.743415692043905,2.0143507919463324,8.158224953364448,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
136,4.533333333333333,369.0,563.0,2.903451880204286,6.728802733110736,2.015980521567183,8.158857945052985,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
137,4.566666666666666,373.0,573.0,2.9157060271483886,6.72054287954963,2.021589816512665,8.160725470069373,True,0,False,,,True,2,backhand,straight_drive,straight,long,-1,,,16.832849951770907,2.9321121014981566,1.639141166421002,1.3351813250539328,9.190203391000782,False,False,,
138,4.6,380.7142857142857,533.0,2.9246501155048197,6.717228013361861,2.0319864713687363,8.164140179822416,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
139,4.633333333333334,388.42857142857144,493.0,2.9296282186608775,6.718014395602833,2.0471064440585414,8.168938303812292,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
140,4.666666666666667,396.14285714285717,453.0,2.929158402391878,6.7226544221299935,2.066001167556737,8.174364982858172,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
141,4.7,403.85714285714283,413.0,2.921487461359779,6.730757184590668,2.0872587996423295,8.179166510957327,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
142,4.733333333333333,411.57142857142856,373.0,2.905742174332398,6.740812048753784,2.1096118910774777,8.182051525273113,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
143,4.766666666666667,419.2857142857143,333.0,2.882979250012802,6.7497934423941235,2.1323168463142075,8.182393254373476,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
144,4.8,427.0,293.0,2.856653753329843,6.754108692912489,2.1552221656577273,8.180650145651299,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
145,4.833333333333333,429.0,271.0,2.8322295662044956,6.751596975721091,2.1786800738114334,8.178070067457586,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
146,4.866666666666666,431.0,249.0,2.8155007849219573,6.742953365334867,2.203373344776907,8.175844214105565,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
147,4.9,433.0,227.0,2.809577630909186,6.7314078884270945,2.2300099070034247,8.174358444379717,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
148,4.933333333333334,427.0,227.0,2.812363665996732,6.7213088964539995,2.2588410786278996,8.173024388005098,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
149,4.966666666666667,419.0,225.0,2.817238498727743,6.716769607055826,2.2890811008785947,8.17053013304519,True,0,True,0.3470414683839245,1.639141166421002,False,-1,,,,,-1,,2,,,,,,False,False,,
150,5.0,413.0,225.0,2.816579342398586,6.720542777721452,2.3187413951937845,8.165002418416758,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
151,5.033333333333333,405.0,229.0,2.8039558285717887,6.732979432121048,2.3455444157091785,8.153684058843526,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
152,5.066666666666666,397.0,233.0,2.7726697329441636,6.751608814278973,2.368516441234433,8.13245868567396,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
153,5.1,395.0,235.0,2.7142155103514645,6.7721370073455205,2.3886941487536744,8.096120192574839,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
154,5.133333333333334,381.0,241.0,2.6220875731751994,6.790503678600945,2.408196106337105,8.040083064603003,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
155,5.166666666666667,373.0,247.0,2.5000459858919997,6.804266778969718,2.428741441457202,7.963175631430327,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
156,5.2,363.0,253.0,2.365975498501803,6.812589561548297,2.45100509378516,7.87008880580768,True,0,False,,,False,-1,,,,,-1,,,,,,,,False,False,,
